Réservation au nom de ;Domaines;Ressource ;Description :;Heure - Durée :;Type;Dernière mise à jour
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;mercredi 06 avril 2022 08:00:00 - 6 heure(s);Cours;vendredi 18 f�vrier 202217:59:19
8;NOUVEAUX PC COURTE DUREE;PC B CD n�3;DELL Latitude E5580;mercredi 06 avril 2022 11:00:00 - 3 heure(s);Cours;mercredi 20 avril 202214:11:48
11;Videoprojecteur;VP 01;Epson EBW29;jeudi 07 avril 2022 10:00:00 - 2 heure(s);Cours;jeudi 27 janvier 202209:36:34
11;NOUVEAUX PC COURTE DUREE;PC B CD n�10;Dell Latitude 3410;jeudi 07 avril 2022 10:00:00 - 2 heure(s);Cours;mercredi 06 avril 202217:03:16
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;jeudi 07 avril 2022 08:00:00 - 10 heure(s);Cours;mercredi 26 janvier 202208:06:53
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;vendredi 08 avril 2022 12:00:00 - 2 heure(s);Cours;mercredi 09 f�vrier 202213:53:49
15;Camescope;Camescope HD n�2;Panasonic HC-VXF1;jeudi 07 avril 2022 14:00:00 - 1 jour(s), 3 heure(s) et 30 minute(s);Emprunt;mercredi 13 avril 202211:10:00
15;Trepied Photo / Vid�o;Tr�pied n�2;Manfrotto BeFree;jeudi 07 avril 2022 14:00:00 - 1 jour(s), 3 heure(s) et 30 minute(s);Emprunt;mercredi 13 avril 202211:11:06
15;Micro Cravate NON PRO;Micro Cravate n�1;Sony ECM AW3(T);jeudi 07 avril 2022 14:00:00 - 1 jour(s), 3 heure(s) et 30 minute(s);Emprunt;mercredi 13 avril 202211:11:27
16;Enregistreur Numerique;Tascam mini n�4;DR-05;vendredi 08 avril 2022 08:30:00 - 3 jour(s), 5 heure(s) et 30 minute(s);Emprunt;vendredi 08 avril 202211:50:38
2;NOUVEAUX PC LONGUE DUREE;PC B LD n�11;Dell Latitude 3410;lundi 14 mars 2022 12:30:00 - 4 semaine(s), 4 heure(s) et 30 minute(s);Emprunt;lundi 14 mars 202212:35:41
16;Enregistreur Numerique;Tascam mini n�6;DR-05;vendredi 08 avril 2022 08:30:00 - 3 jour(s), 9 heure(s) et 30 minute(s);Emprunt;vendredi 08 avril 202212:57:22
18;Appareil Photo;APN n�2;Bridge LUMIX;mardi 05 avril 2022 15:00:00 - 1 semaine(s);Emprunt;mardi 05 avril 202215:27:35
24;NOUVEAUX PC COURTE DUREE;PC B CD n�5;Dell Latitude 3410;mardi 05 avril 2022 17:00:00 - 1 semaine(s) et 1 heure(s);Emprunt;mardi 05 avril 202217:32:30
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;mercredi 13 avril 2022 08:00:00 - 4 heure(s);Cours;mercredi 26 janvier 202208:06:02
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;mercredi 13 avril 2022 08:00:00 - 6 heure(s);Cours;vendredi 18 f�vrier 202217:59:19
8;NOUVEAUX PC COURTE DUREE;PC B CD n�3;DELL Latitude E5580;mercredi 13 avril 2022 11:00:00 - 3 heure(s);Cours;mercredi 20 avril 202214:11:48
2;NOUVEAUX PC COURTE DUREE;PC B CD n�6;Dell Latitude 3410;mardi 12 avril 2022 10:00:00 - 1 jour(s) et 8 heure(s);Emprunt;lundi 11 avril 202209:45:26
2;NOUVEAUX PC COURTE DUREE;PC B CD n�7;Dell Latitude 3410;mardi 12 avril 2022 10:00:00 - 1 jour(s) et 8 heure(s);Emprunt;lundi 11 avril 202209:45:58
2;NOUVEAUX PC COURTE DUREE;PC B CD n�12;Dell Latitude 3410;mercredi 13 avril 2022 08:00:00 - 10 heure(s);Emprunt;mercredi 13 avril 202208:58:08
2;NOUVEAUX PC COURTE DUREE;PC B CD n�11;Dell Latitude 3410;mercredi 13 avril 2022 08:00:00 - 1 jour(s) et 30 minute(s);Emprunt;mercredi 13 avril 202208:57:04
11;Videoprojecteur;VP 01;Epson EBW29;jeudi 14 avril 2022 10:00:00 - 2 heure(s);Cours;jeudi 27 janvier 202209:36:34
11;NOUVEAUX PC COURTE DUREE;PC B CD n�10;Dell Latitude 3410;jeudi 14 avril 2022 10:00:00 - 2 heure(s);Cours;mercredi 06 avril 202217:03:16
13;NOUVEAUX PC COURTE DUREE;PC B CD n�3;DELL Latitude E5580;jeudi 14 avril 2022 11:30:00 - 2 heure(s) et 30 minute(s);Cours;mercredi 13 avril 202209:18:59
2;Videoprojecteur;VP 17;Epson EB-W29;jeudi 14 avril 2022 14:00:00 - 2 heure(s);Cours;jeudi 14 avril 202214:19:21
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;jeudi 14 avril 2022 08:00:00 - 10 heure(s);Cours;mercredi 26 janvier 202208:06:53
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;vendredi 15 avril 2022 12:00:00 - 2 heure(s);Cours;mercredi 09 f�vrier 202213:53:49
16;Enregistreur Numerique;Tascam mini n�3;DR-05;lundi 11 avril 2022 08:00:00 - 4 jour(s) et 8 heure(s);Emprunt;jeudi 07 avril 202212:43:01
16;Enregistreur Numerique;Tascam mini n�5;DR-05;lundi 11 avril 2022 08:00:00 - 4 jour(s) et 8 heure(s);Emprunt;vendredi 08 avril 202211:50:02
18;Trepied Photo / Vid�o;Tr�pied n�3;Pas de sacoche;jeudi 14 avril 2022 15:00:00 - 1 jour(s), 2 heure(s) et 30 minute(s);Emprunt;vendredi 08 avril 202218:15:29
18;Micro filaire;Micro n�2;;jeudi 14 avril 2022 15:00:00 - 1 jour(s), 2 heure(s) et 30 minute(s);Emprunt;vendredi 08 avril 202218:16:19
18;Camescope;Camescope HD n�5;Panasonic HC-VXF1;jeudi 14 avril 2022 15:00:00 - 1 jour(s), 2 heure(s) et 30 minute(s);Emprunt;vendredi 08 avril 202218:16:36
13;Micro Cravate NON PRO;Micro Cravate n�1;Sony ECM AW3(T);jeudi 14 avril 2022 13:00:00 - 1 jour(s), 4 heure(s) et 30 minute(s);Emprunt;vendredi 15 avril 202216:43:00
13;Camescope;Camescope HD n�2;Panasonic HC-VXF1;jeudi 14 avril 2022 13:00:00 - 1 jour(s) et 5 heure(s);Emprunt;vendredi 15 avril 202216:42:31
13;Trepied Photo / Vid�o;Tr�pied n�1;Manfrotto BeFree;jeudi 14 avril 2022 13:00:00 - 1 jour(s) et 5 heure(s);Emprunt;vendredi 15 avril 202216:42:45
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;mercredi 20 avril 2022 08:00:00 - 4 heure(s);Cours;mercredi 26 janvier 202208:06:02
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;mercredi 20 avril 2022 08:00:00 - 6 heure(s);Cours;vendredi 18 f�vrier 202217:59:19
8;NOUVEAUX PC COURTE DUREE;PC B CD n�3;DELL Latitude E5580;mercredi 20 avril 2022 11:00:00 - 3 heure(s);Cours;mercredi 20 avril 202214:11:48
11;Videoprojecteur;VP 01;Epson EBW29;jeudi 21 avril 2022 10:00:00 - 2 heure(s);Cours;jeudi 27 janvier 202209:36:34
11;NOUVEAUX PC COURTE DUREE;PC B CD n�10;Dell Latitude 3410;jeudi 21 avril 2022 10:00:00 - 2 heure(s);Cours;mercredi 06 avril 202217:03:16
23;NOUVEAUX PC COURTE DUREE;PC B CD n�5;Dell Latitude 3410;jeudi 21 avril 2022 12:00:00 - 30 minute(s);Emprunt;jeudi 21 avril 202212:14:44
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;jeudi 21 avril 2022 08:00:00 - 10 heure(s);Cours;mercredi 26 janvier 202208:06:53
7;NOUVEAUX PC LONGUE DUREE;PC B LD n�17;Dell Latitude 5520;lundi 11 avril 2022 14:00:00 - 1 semaine(s), 3 jour(s) et 19 heure(s);Emprunt;lundi 11 avril 202217:36:55
25;Videoprojecteur;VP 02;Epson EB-W29;jeudi 21 avril 2022 17:00:00 - 16 heure(s) et 30 minute(s);Emprunt;jeudi 21 avril 202217:02:10
10;NOUVEAUX PC COURTE DUREE;PC B CD n�11;Dell Latitude 3410;jeudi 21 avril 2022 10:00:00 - 1 jour(s);Emprunt;mardi 12 avril 202216:32:39
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;vendredi 22 avril 2022 12:00:00 - 2 heure(s);Cours;mercredi 09 f�vrier 202213:53:49
19;Enregistreur Numerique;Tascam mini n�4;DR-05;vendredi 15 avril 2022 17:00:00 - 1 semaine(s);Emprunt;mercredi 13 avril 202211:28:23
25;Camescope;Camescope HD n�6;Panasonic HC-VXF1;jeudi 14 avril 2022 18:00:00 - 1 semaine(s) et 23 heure(s);Emprunt;jeudi 21 avril 202218:09:29
2;Tablettes Ipad - Longue Dur�e;Ipad n�4;Ipad;mercredi 20 avril 2022 09:30:00 - 2 jour(s), 8 heure(s) et 30 minute(s);Emprunt;mercredi 20 avril 202209:38:23
12;Trepied Photo / Vid�o;Tr�pied n�2;Manfrotto BeFree;mardi 19 avril 2022 12:00:00 - 6 jour(s) et 4 heure(s);Emprunt;mardi 19 avril 202212:09:05
25;Camescope;Camescope HD n�5;Panasonic HC-VXF1;mardi 19 avril 2022 08:00:00 - 6 jour(s) et 8 heure(s);Emprunt;jeudi 21 avril 202216:01:32
13;Camescope;Camescope HD n�2;Panasonic HC-VXF1;jeudi 21 avril 2022 16:00:00 - 5 jour(s) et 19 heure(s);Emprunt;jeudi 21 avril 202216:02:05
13;Trepied Photo / Vid�o;Tr�pied n�1;Manfrotto BeFree;jeudi 21 avril 2022 16:00:00 - 5 jour(s) et 19 heure(s);Emprunt;jeudi 21 avril 202216:02:36
13;Micro Cravate NON PRO;Micro Cravate n�1;Sony ECM AW3(T);jeudi 21 avril 2022 16:00:00 - 5 jour(s) et 19 heure(s);Emprunt;jeudi 21 avril 202216:03:05
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;mercredi 27 avril 2022 08:00:00 - 4 heure(s);Cours;mercredi 26 janvier 202208:06:02
6;Enregistreur Numerique;Tascam mini n�3;DR-05;mercredi 20 avril 2022 12:30:00 - 1 semaine(s);Emprunt;mercredi 20 avril 202212:29:46
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;mercredi 27 avril 2022 08:00:00 - 6 heure(s);Cours;vendredi 18 f�vrier 202217:59:19
6;NOUVEAUX PC COURTE DUREE;PC B CD n�9;Dell Latitude 3410;mardi 29 mars 2022 16:30:00 - 4 semaine(s), 22 heure(s) et 30 minute(s);Emprunt;mercredi 30 mars 202211:41:35
11;Videoprojecteur;VP 01;Epson EBW29;jeudi 28 avril 2022 10:00:00 - 2 heure(s);Cours;jeudi 27 janvier 202209:36:34
11;NOUVEAUX PC COURTE DUREE;PC B CD n�10;Dell Latitude 3410;jeudi 28 avril 2022 10:00:00 - 2 heure(s);Cours;mercredi 06 avril 202217:03:16
17;Appareil Photo;APN n�1;Bridge LUMIX;jeudi 28 avril 2022 15:30:00 - 30 minute(s);Emprunt;lundi 02 mai 202208:21:21
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;jeudi 28 avril 2022 08:00:00 - 10 heure(s);Cours;mercredi 26 janvier 202208:06:53
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;vendredi 29 avril 2022 12:00:00 - 2 heure(s);Cours;mercredi 09 f�vrier 202213:53:49
20;NOUVEAUX PC LONGUE DUREE;PC B LD n�9;DELL Latitude E5580;mercredi 30 mars 2022 08:00:00 - 4 semaine(s), 5 jour(s) et 6 heure(s);Emprunt;lundi 02 mai 202212:08:56
8;NOUVEAUX PC COURTE DUREE;PC B CD n�12;Dell Latitude 3410;vendredi 22 avril 2022 09:00:00 - 1 semaine(s), 3 jour(s) et 9 heure(s);Emprunt;vendredi 22 avril 202216:52:03
25;NOUVEAUX PC COURTE DUREE;PC B CD n�1;Dell Latitude 3410;lundi 02 mai 2022 14:30:00 - 18 heure(s) et 30 minute(s);Cours;lundi 02 mai 202214:45:15
17;Enregistreur Numerique;Tascam mini n�3;DR-05;mardi 03 mai 2022 10:30:00 - 6 heure(s) et 30 minute(s);Cours;lundi 25 avril 202216:05:11
17;Enregistreur Numerique;Tascam mini n�4;DR-05;mardi 03 mai 2022 10:30:00 - 6 heure(s) et 30 minute(s);Cours;lundi 25 avril 202216:07:02
8;Enregistreur Numerique;Tascam mini n�6;DR-05;jeudi 21 avril 2022 17:00:00 - 1 semaine(s) et 5 jour(s);Emprunt;mercredi 27 avril 202213:38:47
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;mercredi 04 mai 2022 08:00:00 - 4 heure(s);Cours;mercredi 26 janvier 202208:06:02
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;mercredi 04 mai 2022 08:00:00 - 6 heure(s);Cours;vendredi 18 f�vrier 202217:59:19
18;Camescope;Camescope HD n�6;Panasonic HC-VXF1;vendredi 22 avril 2022 17:30:00 - 1 semaine(s) et 5 jour(s);Emprunt;vendredi 22 avril 202218:15:34
20;NOUVEAUX PC COURTE DUREE;PC B CD n�3;DELL Latitude E5580;mercredi 04 mai 2022 09:00:00 - 9 heure(s);Emprunt;mercredi 04 mai 202208:50:24
11;Videoprojecteur;VP 01;Epson EBW29;jeudi 05 mai 2022 10:00:00 - 2 heure(s);Cours;jeudi 27 janvier 202209:36:34
11;NOUVEAUX PC COURTE DUREE;PC B CD n�10;Dell Latitude 3410;jeudi 05 mai 2022 10:00:00 - 2 heure(s);Cours;mercredi 06 avril 202217:03:16
6;Trepied Photo / Vid�o;Tr�pied n�2;Manfrotto BeFree;jeudi 05 mai 2022 10:30:00 - 3 heure(s) et 30 minute(s);Emprunt;jeudi 05 mai 202210:44:54
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;jeudi 05 mai 2022 08:00:00 - 10 heure(s);Cours;mercredi 26 janvier 202208:06:53
2;NOUVEAUX PC LONGUE DUREE;PC B LD n�14;Dell Latitude 3410;jeudi 07 avril 2022 17:00:00 - 4 semaine(s) et 1 heure(s);Emprunt;jeudi 07 avril 202216:50:08
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;vendredi 06 mai 2022 12:00:00 - 2 heure(s);Cours;mercredi 09 f�vrier 202213:53:49
7;Micro Cravate NON PRO;Micro Cravate n�1;Sony ECM AW3(T);vendredi 29 avril 2022 14:30:00 - 1 semaine(s);Emprunt;vendredi 29 avril 202213:22:04
8;Camescope;Camescope HD n�8;Panasonic HC-VXF1;vendredi 29 avril 2022 14:00:00 - 1 semaine(s) et 4 heure(s);Emprunt;mercredi 27 avril 202216:34:30
18;NOUVEAUX PC LONGUE DUREE;PC B LD n�2;DELL Latitude E5580 (attention CHARGEUR) !!!;lundi 14 mars 2022 16:30:00 - 7 semaine(s), 6 jour(s), 18 heure(s) et 30 minute(s);Emprunt;mardi 12 avril 202212:13:32
11;Camescope;Camescope HD n�3;Panasonic HC-VXF1;jeudi 05 mai 2022 14:00:00 - 4 jour(s) et 4 heure(s);Emprunt;jeudi 05 mai 202214:27:11
11;Trepied Photo / Vid�o;Tr�pied n�2;Manfrotto BeFree;jeudi 05 mai 2022 14:00:00 - 4 jour(s) et 4 heure(s);Emprunt;jeudi 05 mai 202214:28:05
18;Enregistreur Numerique;Tascam mini n�4;DR-05;vendredi 06 mai 2022 14:00:00 - 3 jour(s) et 20 heure(s);Emprunt;vendredi 29 avril 202215:58:17
18;Enregistreur Numerique;Tascam mini n�2;DR-05 -  Sans c�ble USB;vendredi 06 mai 2022 14:00:00 - 3 jour(s) et 20 heure(s);Emprunt;vendredi 06 mai 202214:17:42
3;Videoprojecteur;VP 01;Epson EBW29;mardi 10 mai 2022 08:30:00 - 3 heure(s) et 30 minute(s);Emprunt;vendredi 06 mai 202211:15:26
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;mercredi 11 mai 2022 08:00:00 - 4 heure(s);Cours;mercredi 26 janvier 202208:06:02
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;mercredi 11 mai 2022 08:00:00 - 6 heure(s);Cours;vendredi 18 f�vrier 202217:59:19
11;Videoprojecteur;VP 01;Epson EBW29;jeudi 12 mai 2022 10:00:00 - 2 heure(s);Cours;jeudi 27 janvier 202209:36:34
11;NOUVEAUX PC COURTE DUREE;PC B CD n�10;Dell Latitude 3410;jeudi 12 mai 2022 10:00:00 - 2 heure(s);Cours;mercredi 06 avril 202217:03:16
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;jeudi 12 mai 2022 08:00:00 - 10 heure(s);Cours;mercredi 26 janvier 202208:06:53
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;vendredi 13 mai 2022 12:00:00 - 2 heure(s);Cours;mercredi 09 f�vrier 202213:53:49
2;Camescope;Camescope HD n�2;Panasonic HC-VXF1;mercredi 04 mai 2022 15:30:00 - 1 semaine(s), 1 jour(s), 23 heure(s) et 30 minute(s);Emprunt;mercredi 04 mai 202215:27:05
2;Enregistreur Numerique;Tascam mini n�7;Dr-05x;mercredi 04 mai 2022 15:30:00 - 1 semaine(s), 1 jour(s), 23 heure(s) et 30 minute(s);Emprunt;mercredi 04 mai 202215:27:35
2;Appareil Photo;APN n�1;Bridge LUMIX;mercredi 04 mai 2022 15:30:00 - 1 semaine(s), 1 jour(s), 23 heure(s) et 30 minute(s);Emprunt;mercredi 04 mai 202215:39:10
2;Trepied Photo / Vid�o;Tr�pied n�5;Manfrotto BeFree;mercredi 04 mai 2022 15:30:00 - 1 semaine(s), 1 jour(s), 23 heure(s) et 30 minute(s);Emprunt;mercredi 04 mai 202215:39:35
2;Trepied Photo / Vid�o;Tr�pied n�8;Manfrotto BeFree Pro;mercredi 04 mai 2022 15:30:00 - 1 semaine(s), 1 jour(s), 23 heure(s) et 30 minute(s);Emprunt;mercredi 04 mai 202215:39:45
18;NOUVEAUX PC LONGUE DUREE;PC B LD n�6;Dell Latitude 3410;mercredi 23 mars 2022 11:30:00 - 7 semaine(s), 4 jour(s), 20 heure(s) et 30 minute(s);Emprunt;lundi 25 avril 202211:19:12
20;Videoprojecteur;VP 01;Epson EBW29;vendredi 13 mai 2022 16:00:00 - 2 jour(s) et 21 heure(s);Emprunt;vendredi 13 mai 202216:07:47
25;NOUVEAUX PC LONGUE DUREE;PC B LD n�8;DELL Latitude E5580;lundi 02 mai 2022 15:00:00 - 2 semaine(s), 1 jour(s) et 1 heure(s);Emprunt;lundi 02 mai 202212:07:56
6;Camescope;Camescope HD n�2;Panasonic HC-VXF1;lundi 16 mai 2022 15:30:00 - 1 jour(s) et 30 minute(s);Emprunt;lundi 16 mai 202215:50:25
6;Trepied Photo / Vid�o;Tr�pied n�2;Manfrotto BeFree;lundi 16 mai 2022 15:30:00 - 1 jour(s) et 30 minute(s);Emprunt;lundi 16 mai 202215:54:27
6;Trepied Photo / Vid�o;Tr�pied n�4;Manfrotto BeFree;lundi 09 mai 2022 09:30:00 - 1 semaine(s), 1 jour(s), 7 heure(s) et 30 minute(s);Emprunt;lundi 09 mai 202209:46:04
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;mercredi 18 mai 2022 08:00:00 - 4 heure(s);Cours;mercredi 26 janvier 202208:06:02
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;mercredi 18 mai 2022 08:00:00 - 6 heure(s);Cours;vendredi 18 f�vrier 202217:59:19
3;Micro Cravate NON PRO;Micro Cravate n�1;Sony ECM AW3(T);lundi 09 mai 2022 09:00:00 - 1 semaine(s), 2 jour(s) et 8 heure(s);Emprunt;mardi 17 mai 202216:43:30
11;Videoprojecteur;VP 01;Epson EBW29;jeudi 19 mai 2022 10:00:00 - 2 heure(s);Cours;jeudi 27 janvier 202209:36:34
11;NOUVEAUX PC COURTE DUREE;PC B CD n�10;Dell Latitude 3410;jeudi 19 mai 2022 10:00:00 - 2 heure(s);Cours;mercredi 06 avril 202217:03:16
18;Camescope;Camescope HD n�5;Panasonic HC-VXF1;jeudi 12 mai 2022 17:30:00 - 6 jour(s) et 22 heure(s);Emprunt;jeudi 12 mai 202217:39:31
3;NOUVEAUX PC LONGUE DUREE;PC B LD n�13;Dell Latitude 3410;mardi 07 d�cembre 2021 16:00:00 - 23 semaine(s), 1 jour(s), 23 heure(s) et 30 minute(s);Emprunt;lundi 25 avril 202210:55:04
18;Enregistreur Numerique;Tascam mini n�8;Dr-05x;jeudi 12 mai 2022 17:30:00 - 6 jour(s), 23 heure(s) et 30 minute(s);Emprunt;jeudi 12 mai 202217:32:18
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;jeudi 19 mai 2022 08:00:00 - 10 heure(s);Cours;mercredi 26 janvier 202208:06:53
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;vendredi 20 mai 2022 12:00:00 - 2 heure(s);Cours;mercredi 09 f�vrier 202213:53:49
20;Appareil Photo;APN n�1;Bridge LUMIX;vendredi 13 mai 2022 15:00:00 - 1 semaine(s);Emprunt;vendredi 13 mai 202215:41:44
3;Camescope;Camescope HD n�8;Panasonic HC-VXF1;lundi 09 mai 2022 09:00:00 - 1 semaine(s), 4 jour(s), 7 heure(s) et 30 minute(s);Emprunt;mercredi 18 mai 202216:46:39
6;NOUVEAUX PC LONGUE DUREE;PC B LD n�16;Dell Latitude 3410;jeudi 31 mars 2022 15:00:00 - 7 semaine(s), 5 jour(s) et 3 heure(s);Emprunt;mardi 24 mai 202211:04:51
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;mercredi 25 mai 2022 08:00:00 - 4 heure(s);Cours;mercredi 26 janvier 202208:06:02
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;mercredi 25 mai 2022 08:00:00 - 6 heure(s);Cours;vendredi 18 f�vrier 202217:59:19
11;Videoprojecteur;VP 01;Epson EBW29;jeudi 26 mai 2022 10:00:00 - 2 heure(s);Cours;jeudi 27 janvier 202209:36:34
11;NOUVEAUX PC COURTE DUREE;PC B CD n�10;Dell Latitude 3410;jeudi 26 mai 2022 10:00:00 - 2 heure(s);Cours;mercredi 06 avril 202217:03:16
18;Micro Cravate NON PRO;Micro Cravate n�1;Sony ECM AW3(T);jeudi 19 mai 2022 16:30:00 - 1 semaine(s);Emprunt;jeudi 12 mai 202215:41:22
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;jeudi 26 mai 2022 08:00:00 - 10 heure(s);Cours;mercredi 26 janvier 202208:06:53
3;NOUVEAUX PC COURTE DUREE;PC B CD N 13;DELL LATITUDE 5520;vendredi 27 mai 2022 12:00:00 - 2 heure(s);Cours;mercredi 09 f�vrier 202213:53:49
6;NOUVEAUX PC COURTE DUREE;PC B CD n�9;Dell Latitude 3410;mercredi 27 avril 2022 15:00:00 - 4 semaine(s), 2 jour(s) et 3 heure(s);Emprunt;mardi 24 mai 202209:07:18
11;NOUVEAUX PC COURTE DUREE;PC B CD n�2;DELL Latitude E5580;mercredi 01 juin 2022 08:00:00 - 4 heure(s);Cours;mercredi 26 janvier 202208:06:02
8;Enregistreur Numerique;Tascam mini n�2;DR-05 -  Sans c�ble USB;lundi 23 mai 2022 17:30:00 - 1 semaine(s), 3 jour(s), 23 heure(s) et 30 minute(s);Emprunt;mardi 10 mai 202207:55:48
8;Camescope;Camescope HD n�2;Panasonic HC-VXF1;mercredi 25 mai 2022 17:30:00 - 1 semaine(s), 5 jour(s), 21 heure(s) et 30 minute(s);Emprunt;mercredi 25 mai 202213:37:53
8;Trepied Photo / Vid�o;Tr�pied n�1;Manfrotto BeFree;mercredi 25 mai 2022 17:30:00 - 1 semaine(s), 5 jour(s), 21 heure(s) et 30 minute(s);Emprunt;mercredi 25 mai 202213:38:29
7;Enregistreur Numerique;Tascam mini n�3;DR-05;jeudi 02 juin 2022 16:30:00 - 5 jour(s);Emprunt;jeudi 02 juin 202216:52:17
7;Enregistreur Numerique;Tascam mini n�4;DR-05;jeudi 02 juin 2022 16:30:00 - 5 jour(s);Emprunt;jeudi 02 juin 202216:52:43
7;Enregistreur Numerique;Tascam mini n�5;DR-05;jeudi 02 juin 2022 16:30:00 - 5 jour(s);Emprunt;jeudi 02 juin 202216:53:04
7;Enregistreur Numerique;Tascam mini n�6;DR-05;jeudi 02 juin 2022 16:30:00 - 5 jour(s);Emprunt;jeudi 02 juin 202216:53:32
6;NOUVEAUX PC LONGUE DUREE;PC B LD n�6;Dell Latitude 3410;lundi 16 mai 2022 09:00:00 - 4 semaine(s), 3 jour(s) et 30 minute(s);Emprunt;mardi 24 mai 202210:49:03
18;Camescope;Camescope HD n�2;Panasonic HC-VXF1;jeudi 09 juin 2022 12:00:00 - 1 semaine(s) et 6 jour(s);Emprunt;jeudi 09 juin 202210:46:07
18;Trepied Photo / Vid�o;Tr�pied n�6;Manfrotto Befree;jeudi 09 juin 2022 10:30:00 - 1 semaine(s), 6 jour(s), 1 heure(s) et 30 minute(s);Emprunt;jeudi 09 juin 202210:51:53
25;Videoprojecteur;VP 12;Epson EB-W12;jeudi 23 juin 2022 09:30:00 - 4 jour(s), 5 heure(s) et 30 minute(s);Emprunt;vendredi 24 juin 202213:57:52
6;NOUVEAUX PC COURTE DUREE;PC B CD n�9;Dell Latitude 3410;vendredi 27 mai 2022 18:00:00 - 4 semaine(s), 2 jour(s), 22 heure(s) et 30 minute(s);Emprunt;mardi 24 mai 202209:07:52
24;NOUVEAUX PC LONGUE DUREE;PC B LD n�18;Dell Latitude 5520;mardi 05 avril 2022 16:30:00 - 12 semaine(s) et 23 heure(s);Emprunt;jeudi 02 juin 202215:26:54
20;Camescope;Camescope HD n�2;Panasonic HC-VXF1;lundi 27 juin 2022 16:00:00 - 2 jour(s) et 30 minute(s);Emprunt;jeudi 23 juin 202211:53:40
20;Enregistreur Numerique;Tascam mini n�3;DR-05;lundi 27 juin 2022 16:00:00 - 2 jour(s) et 30 minute(s);Emprunt;jeudi 23 juin 202211:54:05
20;Trepied Photo / Vid�o;Tr�pied n�8;Manfrotto BeFree Pro;lundi 27 juin 2022 16:00:00 - 2 jour(s) et 30 minute(s);Emprunt;lundi 27 juin 202210:49:07
11;NOUVEAUX PC LONGUE DUREE;PC B LD n�5;Dell Latitude 3410;vendredi 17 septembre 2021 16:00:00 - 40 semaine(s), 5 jour(s) et 19 heure(s);Emprunt;lundi 30 mai 202210:28:37
18;NOUVEAUX PC LONGUE DUREE;PC B LD n�2;DELL Latitude E5580 (attention CHARGEUR) !!!;mercredi 08 juin 2022 12:00:00 - 3 semaine(s), 1 jour(s) et 3 heure(s);Emprunt;vendredi 10 juin 202212:41:12
2;Videoprojecteur;VP 14;Epson EB-W22;samedi 07 d�cembre 2019 08:00:00 - 2 ann�es, 29 semaine(s), 3 jour(s) et 8 heure(s);Maintenance;vendredi 25 juin 202112:26:28
3;NOUVEAUX PC LONGUE DUREE;PC B LD 12;DELL Latitude E5580;mardi 24 mai 2022 09:00:00 - 5 semaine(s), 2 jour(s) et 8 heure(s);Emprunt;lundi 23 mai 202216:39:42
4;Tablettes Ipad - Longue Dur�e;Ipad n�1;Ipad;vendredi 10 septembre 2021 10:30:00 - 41 semaine(s), 6 jour(s), 7 heure(s) et 30 minute(s);Emprunt;vendredi 17 d�cembre 202115:59:28
